gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0,0.05802776933875889,1,0,0,0,1,0,1,1,1,0.7842868241096794,0.05328301576001118,0,1,0,1,0,0,0,1,0,0,1.0
1,1,0,0,0.22842733091603468,1,1,0,0,0,0,0,0,1,0.5024762679378224,0.1315037030967656,0,0,0,1,0,0,0,0,0,1,1.0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.280992992902055,0.003195222223246772,1,0,0,1,0,0,0,0,0,1,1.0
1,0,0,1,0.02378698453457275,1,0,0,0,0,0,0,1,1,0.6163294185640211,0.023625022933774102,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,1,0.42981297608761715,1,1,1,1,0,0,1,0,1,0.7636538210223827,0.3440213046462536,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.8154700174718663,1,1,0,1,1,0,1,1,1,0.8709746462119742,0.7236785029017385,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.08705641542863972,1,0,0,0,1,0,1,1,1,0.5179480886397264,0.05641318270778484,1,0,0,0,1,0,0,0,0,1,1.0
1,0,0,0,0.028617367164794127,1,1,0,0,0,0,0,0,1,0.32418099511506665,0.016615571379274746,1,0,0,0,0,0,0,0,0,1,1.0
0,0,0,0,0.34521462079379817,1,0,0,0,0,0,1,1,1,0.7153395665306062,0.2681551472021439,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.7018063752367255,1,1,1,1,0,1,0,1,0,0.8940090756187071,0.6525847321345131,0,1,0,0,1,0,0,0,1,0,1.0
0,1,1,0,0.1591560074574244,1,0,0,0,0,0,0,1,0,0.6179599578673192,0.11020407639725117,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.024649050422977895,1,1,0,0,0,0,0,0,1,0.5600120064227214,0.022097145487124596,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5176093737621764,0.0059392732590697805,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.513363715267547,0.005890036162518864,0,1,0,1,0,0,0,0,0,1,1.0
0,0,1,0,0.7285731498085566,1,1,0,1,1,1,1,1,1,0.8933720955902406,0.6521959647687816,0,1,0,0,0,1,1,0,0,0,1.0
1,0,1,0,0.1292841334299762,1,0,0,0,0,0,1,0,1,0.6389052712803582,0.09704689407365044,0,1,0,1,0,0,0,0,1,0,1.0
1,0,1,1,0.044049098856245694,1,0,0,0,0,0,0,1,1,0.6733728517860332,0.04296154364513105,0,1,0,1,0,0,0,0,1,0,1.0
1,1,0,0,0.1498263929788466,1,1,0,0,0,0,0,0,1,0.5556579428953733,0.09407648006467946,0,1,0,1,0,0,0,0,1,0,1.0
1,1,0,0,0.0801277770356436,1,1,0,0,0,0,0,1,1,0.6597530560249534,0.06904344351922945,0,1,0,1,0,0,0,0,1,0,1.0
0,1,0,0,0.050496769676698985,1,0,0,0,0,0,0,0,1,0.5345385752712503,0.034918918459526244,0,1,0,1,0,0,0,0,0,1,1.0
1,0,0,0,0.03277243933924466,1,1,0,0,0,0,1,1,1,0.7639198994692218,0.033553603041414096,0,1,0,1,0,0,0,0,1,0,1.0
1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.07440281632331167,0.0007993864574766701,1,0,0,1,0,0,0,0,0,1,1.0
1,0,0,0,0.008123282630175341,1,1,0,0,0,0,0,0,1,0.35522293067182753,0.00785960561929952,1,0,0,1,0,0,0,0,1,0,1.0
1,0,1,0,0.5008061407733012,1,0,1,0,1,1,1,1,1,0.8563505376370798,0.43861237812249043,0,1,0,0,1,0,0,0,0,0,1.0
0,1,0,0,0.014084507042253521,1,1,0,0,0,0,0,0,1,0.5769877387636151,0.015877477465696524,0,1,0,1,0,0,0,0,0,1,1.0
1,0,0,0,0.5683784953693817,1,0,1,1,1,1,0,1,0,0.5598563036396859,0.358628291876761,1,0,0,0,1,0,0,0,0,0,1.0
1,0,1,0,0.8940420275591049,0,0,0,0,1,0,0,1,0,0.29829458722017715,0.3664665571860194,1,0,0,0,0,1,0,0,1,0,1.0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.27579753495509113,0.003134970258826063,1,0,0,1,0,0,0,0,0,1,1.0
1,0,1,0,0.6897881857845968,0,0,1,0,1,0,0,1,0,0.33946330842380645,0.2986812087275737,1,0,0,0,0,0,0,0,1,0,1.0
1,1,0,0,0.057315517063364546,1,1,0,0,0,0,0,0,1,0.5630431432568166,0.044515943059726344,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.11557907103369638,1,1,0,0,0,0,0,0,1,0.563983579979785,0.08092967225938134,0,1,0,1,0,0,0,0,1,0,1.0
0,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5597847863530441,0.006428383455859789,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.0353451331828476,1,0,0,0,0,0,0,0,1,0.2697965897529445,0.016351778930087157,1,0,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.01641482585838922,1,0,0,0,0,0,0,0,1,0.5158453312103018,0.013240928667530377,0,1,0,1,0,0,1,0,0,0,1.0
0,1,1,0,0.5431886128430913,1,1,0,1,1,0,0,0,1,0.710021333474459,0.3863293885812146,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.7692877784285663,1,1,0,0,1,1,1,1,1,0.8557536190189523,0.6718955476390286,0,1,0,0,1,0,0,0,1,0,1.0
0,0,0,0,0.1786910119896724,0,0,0,0,0,0,1,1,0,0.279010365688962,0.07308122997415861,1,0,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.030896049095720163,1,0,0,0,0,1,1,0,1,0.5064134150477024,0.021242879877366658,1,0,0,0,0,0,0,0,1,0,1.0
1,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.1955032444731968,0.002203793684462992,0,0,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.0003572852952336454,1,0,0,0,0,0,0,0,1,0.5180745145907963,0.006140791006900701,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.1235211025365747,1,1,0,0,0,0,1,0,1,0.6731293643575827,0.10096024660785814,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.024112629941954285,1,0,0,0,0,0,0,0,0,0.018973129441610066,0.003919955820086785,0,0,1,1,0,0,0,0,0,1,1.0
0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.06352437438314221,0.0006732286666865674,1,0,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.026477627590809086,1,0,0,0,0,0,0,0,0,0.5131313157136874,0.022229985100868467,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.919753197220631,1,1,1,1,1,0,1,1,1,0.924872945961523,0.850812461698095,0,1,0,0,1,0,0,0,1,0,1.0
0,1,1,0,0.7816377491904558,1,1,0,0,0,0,1,1,1,0.8087074450774395,0.6520317506803299,0,1,0,1,0,0,1,0,0,0,1.0
0,0,0,0,0.6069723154061398,1,0,0,1,0,0,0,1,1,0.666037266423133,0.4234746581745902,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.07981233061378609,1,1,0,0,0,0,0,1,1,0.5531787634608504,0.055007194006195734,1,0,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.5047161434076857,1,0,0,0,0,1,0,0,1,0.3966862610585984,0.2476496797565072,1,0,0,0,1,0,0,1,0,0,1.0
0,0,0,0,0.015106166783704852,1,0,0,0,0,0,0,0,0,0.010580085614937557,0.0013187511682065081,0,0,1,0,0,0,0,1,0,0,1.0
0,0,1,0,0.08836612488610615,1,0,0,1,1,0,0,0,1,0.6769773034071633,0.06942959914065244,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.6163478896508768,1,1,0,1,1,0,0,0,1,0.6485125499850611,0.444712138268629,0,1,0,1,0,0,1,0,0,0,1.0
0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5638756850351762,0.0064758257957575815,0,1,0,1,0,0,0,0,1,0,1.0
0,1,1,0,0.29752299599508814,1,0,0,0,0,0,0,1,1,0.648428563299727,0.20544748612155284,0,1,0,1,0,0,0,1,0,0,1.0
0,0,0,0,0.3993837423603048,1,1,0,0,1,0,1,1,1,0.8304104050505635,0.3381345235598032,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,1,0.4436547002376853,1,0,0,0,0,0,1,0,1,0.6679370782766797,0.31989326647511507,0,1,0,1,0,0,0,1,0,0,1.0
1,0,0,0,0.501717105577829,0,0,0,0,0,0,0,0,0,0.10133918002001308,0.10875018908830403,1,0,0,1,0,0,0,1,0,0,1.0
1,0,0,0,0.030285819683583563,1,1,0,0,0,0,1,1,1,0.7569295506220649,0.032049429274534635,0,1,0,1,0,0,1,0,0,0,1.0
0,0,1,0,0.4065158850068359,0,0,0,1,0,0,1,1,0,0.30456524872182195,0.16865122972218988,1,0,0,0,0,0,0,0,1,0,1.0
0,0,0,0,0.007054928998404813,1,1,0,0,0,0,1,0,1,0.4232754967453994,0.0075055513536435425,1,0,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.022919033584896817,1,0,0,0,0,0,0,0,1,0.25444624936976373,0.010810775325017754,1,0,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.04225352112676056,1,0,0,0,0,0,1,0,1,0.6183069936270621,0.03353922103196141,0,1,0,1,0,0,0,0,1,0,1.0
0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5123624801812001,0.005878424793239167,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.03980644942528445,1,1,0,0,0,0,0,0,0,0.5878926923148552,0.031289712364443674,0,1,0,1,0,0,1,0,0,0,1.0
1,0,0,0,0.09859154929577466,1,1,0,0,1,0,1,1,0,0.8232325719307848,0.08888659269072134,0,1,0,1,0,0,0,0,1,0,1.0
1,0,1,0,0.020677204697060678,1,0,0,0,0,0,0,0,1,0.5977347554881202,0.018776395190193397,0,1,0,1,0,0,1,0,0,0,1.0
0,0,0,0,0.13348554096348095,1,1,0,0,0,0,1,1,0,0.7930662511392146,0.11805512428705385,0,1,0,1,0,0,0,0,1,0,1.0
0,1,1,0,0.2751939984500661,1,0,0,0,0,0,0,0,1,0.5268515303552851,0.1674084013687965,0,1,0,1,0,0,0,0,1,0,1.0
1,0,1,1,0.6876938516996546,1,0,0,0,0,0,1,1,1,0.5651483035122629,0.41188194606222617,0,0,0,0,1,0,1,0,0,0,1.0
1,0,1,0,0.23888546067730004,0,0,0,0,0,0,0,0,1,0.1058783780226305,0.05356611045801883,1,0,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.1334009679688178,1,0,1,0,0,0,0,0,1,0.5515042496657179,0.08549644541057758,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.761825529650641,1,1,0,1,0,0,1,1,0,0.8218530590734596,0.633024348157393,0,1,0,0,1,0,0,1,0,0,1.0
0,0,0,0,0.007104079136874736,1,0,0,0,1,0,0,0,1,0.3569443235598238,0.007565319889212181,1,0,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.08766054092880829,1,0,0,1,0,0,1,1,1,0.5399868466381539,0.06088576655780395,1,0,0,1,0,0,0,0,0,0,1.0
1,0,1,0,0.4183296921056256,1,1,0,0,0,0,1,1,1,0.7765928093253209,0.33204798730230445,0,1,0,1,0,0,0,0,1,0,1.0
1,0,1,1,0.34628216217342167,1,0,0,0,0,0,1,1,0,0.7211142610869243,0.2661816486428166,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5163268443652758,0.005924399706751699,0,1,0,1,0,0,0,0,1,0,1.0
1,0,1,1,0.1572986364206246,1,0,0,1,0,0,0,0,1,0.552911286511093,0.10231940302017037,0,1,0,1,0,0,1,0,0,0,1.0
0,1,1,0,0.38453305322395365,1,1,0,0,1,0,1,1,1,0.7987442853531544,0.33592581804447413,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.1203560628814625,1,0,0,1,1,1,0,0,1,0.7422044804854016,0.10351856976101396,0,1,0,1,0,0,0,0,0,1,1.0
1,0,0,0,0.10582671240484322,1,1,0,0,0,0,1,1,1,0.7572575413516223,0.0864860961889709,0,1,0,1,0,0,1,0,0,0,1.0
0,1,1,0,0.2456582442928427,1,1,0,0,0,0,1,1,1,0.760754492194237,0.19992986943442945,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.012810119524971221,1,0,0,0,0,0,0,0,1,0.2758025094216852,0.008534834792940572,1,0,0,1,0,0,0,0,0,1,1.0
0,0,1,1,0.7225027109672402,1,1,0,0,1,1,0,1,0,0.778944804236937,0.5788196634123937,0,1,0,0,0,1,1,0,0,0,1.0
0,0,0,0,0.2578587066908089,1,1,0,1,0,0,0,0,1,0.6282704673219922,0.1855423432489141,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.001963706965970061,0,0,0,0,0,0,0,1,1,0.3482132353902239,0.0044180174437460475,1,0,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.14808924099766047,1,1,0,0,0,1,1,0,0,0.7153530977687697,0.11726071561884766,0,1,0,1,0,0,0,0,1,0,1.0
1,1,0,0,0.11360857208735446,1,1,0,0,0,0,0,0,1,0.6387382264023272,0.08432776550603407,0,1,0,1,0,0,0,1,0,0,1.0
0,0,1,0,0.019515387616209464,1,1,0,0,0,0,1,0,1,0.6658031919076561,0.01972625712589375,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.7487487009880953,0,0,0,0,1,1,1,1,1,0.3943239640719587,0.35293205557949303,0,0,0,1,0,0,1,0,0,0,1.0
1,0,0,1,0.023761130553848403,1,0,1,0,0,1,0,0,1,0.3742960332354037,0.013967133711714999,1,0,0,1,0,0,0,0,0,0,1.0
0,0,0,0,0.1270587834164891,1,0,1,0,0,0,1,1,1,0.8568575252585525,0.12278651360775672,0,1,0,1,0,0,0,0,1,0,1.0
1,1,1,0,0.3222185752784493,1,0,1,0,0,0,0,0,1,0.5982021728612791,0.20367800634408376,0,1,0,1,0,0,1,0,0,0,1.0
1,0,0,0,0.21416682673856732,1,1,0,0,0,0,1,0,1,0.6639376177841273,0.15895780182787236,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.04225352112676056,1,0,0,1,0,0,0,0,0,0.5849257179213352,0.03536719789422927,0,1,0,1,0,0,1,0,0,0,1.0
1,0,0,0,0.05313726821141191,1,0,0,0,0,0,0,0,0,0.02532786857112386,0.009273937876268602,0,0,1,1,0,0,1,0,0,0,1.0
0,1,0,0,0.14800247369337066,0,0,0,0,1,0,0,1,1,0.25095676393389166,0.05612303029168692,1,0,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.25306923750734267,1,0,0,0,0,0,0,0,0,0.01793350512996049,0.038293199631400696,0,0,1,0,0,0,0,0,0,1,1.0
1,0,1,1,0.0928208653745437,1,0,0,0,0,0,0,0,0,0.3156144835200071,0.0442306852686144,1,0,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.008938250169529253,1,0,0,0,0,0,0,0,0,0.5946612961971163,0.011637991136253972,0,1,0,1,0,0,0,1,0,0,1.0
0,0,0,0,0.8087738459459479,1,0,1,1,1,0,1,1,1,0.8931829784079653,0.7217705277389163,0,1,0,0,1,0,0,0,1,0,1.0
0,0,0,0,0.2994140140124472,1,1,0,0,0,0,0,0,0,0.5664303566252669,0.19112193701181968,0,1,0,1,0,0,0,1,0,0,1.0
1,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0.5979345874033027,0.006870808450730664,0,1,0,1,0,0,0,0,0,1,1.0
1,0,1,0,0.22848726116644122,1,1,0,0,0,0,0,1,1,0.6692381226864632,0.1676289195805466,0,1,0,1,0,0,0,0,1,0,1.0
0,1,1,0,0.7550391949672473,1,1,0,1,1,0,1,1,1,0.8430696925954915,0.6405233481841982,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,1,0.22535211267605634,1,0,1,0,1,0,1,0,1,0.7843553422873248,0.18768795972743535,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.10148676871486548,1,1,0,0,0,0,0,0,1,0.562284407528292,0.06368891291892113,0,1,0,1,0,0,0,1,0,0,1.0
0,1,1,0,0.4482457587156503,1,1,0,0,0,0,0,1,1,0.7422066094896131,0.34685501392729956,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.5626679983307735,1,0,0,0,0,0,0,0,0,0.02095553784605363,0.08893484495726708,0,0,1,0,0,0,1,0,0,0,1.0
0,0,1,0,0.5819098603243356,1,1,0,1,1,0,1,0,1,0.7695449760124866,0.45953263425872803,0,1,0,1,0,0,1,0,0,0,1.0
0,0,1,1,0.5046427478625086,0,0,1,0,0,0,0,0,0,0.21795120521086506,0.16423818325714518,1,0,0,1,0,0,1,0,0,0,1.0
0,0,0,0,0.7748951920569573,1,1,0,1,1,0,1,1,1,0.8605654828155924,0.6342373775948702,0,1,0,0,1,0,1,0,0,0,1.0
0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0.526375991689762,0.0060409401297970315,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.011038423250733438,1,0,0,0,0,0,1,0,1,0.6107567206760313,0.014684052934850787,0,1,0,1,0,0,0,0,1,0,1.0
1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5104817420676192,0.005856613786960044,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.012651985193653861,1,0,1,1,0,0,0,0,1,0.3867428435793546,0.012570338447760121,1,0,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.22194469582329052,1,0,0,0,0,1,0,0,0,0.3333252178551519,0.10037089156608316,1,0,0,1,0,0,0,0,0,1,1.0
1,0,0,0,0.02720800246062048,0,0,1,1,0,0,0,0,1,0.200799377295516,0.00970368261218442,1,0,0,1,0,0,0,0,1,0,1.0
0,1,1,0,0.6703728111736944,1,1,0,1,1,0,0,1,1,0.8587453598460194,0.572879483860667,0,1,0,1,0,0,1,0,0,0,1.0
1,0,0,0,0.026596709922160212,1,0,0,1,0,0,1,1,1,0.8131019406898407,0.034283572973789464,0,1,0,1,0,0,0,1,0,0,1.0
1,1,0,0,0.2694691790876952,1,0,0,0,0,0,1,1,1,0.7409643987183424,0.2136236778006097,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.11062013153243531,1,1,0,0,0,0,0,0,1,0.24328422143428255,0.05987086960695197,0,0,0,1,0,0,1,0,0,0,1.0
0,0,0,0,0.036430633584893096,1,0,0,1,0,0,0,0,1,0.5570680161730032,0.028793199118579055,0,1,0,1,0,0,0,1,0,0,1.0
0,1,0,0,0.1181370704339292,1,1,0,0,0,0,0,1,0,0.6666056318448207,0.08868091311852579,0,1,0,1,0,0,0,0,1,0,1.0
1,0,1,0,0.08841119649764652,1,0,0,0,1,0,0,0,1,0.5669966018447749,0.057712554653930964,0,1,0,1,0,0,1,0,0,0,1.0
0,0,0,0,0.09837944105490126,1,1,0,0,0,0,1,0,1,0.6635005687782313,0.07941468778555481,0,1,0,1,0,0,0,0,1,0,1.0
1,1,0,0,0.22502683146007388,1,1,0,0,0,0,1,1,1,0.7714306078329076,0.18431301944878573,0,1,0,1,0,0,0,0,1,0,1.0
0,1,0,0,0.2606986160416204,1,0,0,0,0,0,0,0,0,0.5396530261776977,0.15550928656374643,0,1,0,1,0,0,0,1,0,0,1.0
1,0,0,0,0.3450253298862838,1,0,0,1,1,0,1,1,1,0.8100081000051064,0.2783926586988443,0,1,0,1,0,0,0,0,1,0,1.0
0,1,1,0,0.3281144584099319,1,0,0,0,1,0,1,1,1,0.7532292704197407,0.2612409660264191,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.9973359535089849,1,0,0,1,1,1,1,1,1,0.9819211429955107,0.9896484814344733,0,1,0,0,1,0,1,0,0,0,1.0
1,0,1,1,0.7230173420579039,1,0,0,0,0,0,0,1,1,0.5054746471579603,0.4095348474256859,1,0,0,0,1,0,1,0,0,0,1.0
1,0,0,0,0.6188134722827509,1,0,1,1,0,0,0,0,1,0.4033767227348673,0.30728216806698366,1,0,0,1,0,0,0,1,0,0,1.0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5091953516766907,0.005841695458516896,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.5830629540007113,1,1,0,1,1,0,1,1,1,0.8403942334339063,0.4843253086774232,0,1,0,1,0,0,1,0,0,0,1.0
0,0,0,0,0.09431817746513257,1,1,0,0,0,0,0,0,0,0.6531056021099434,0.07116712461622222,0,1,0,1,0,0,1,0,0,0,1.0
0,1,0,0,0.2666140530086876,1,1,0,0,1,0,1,1,1,0.8114167462777149,0.22378662146077202,0,1,0,1,0,0,0,0,1,0,1.0
1,1,1,0,0.472637752617781,1,1,0,0,0,0,1,0,1,0.7009858355079814,0.3384777320711317,0,1,0,1,0,0,0,1,0,0,1.0
1,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.01999290717515318,0.0001683922422228128,0,0,1,1,0,0,0,0,0,1,1.0
0,0,0,0,0.0028260155496238476,1,0,0,0,0,0,0,0,1,0.5128854111681534,0.0073153675110822665,0,1,0,1,0,0,0,0,1,0,1.0
1,0,1,0,0.28435374629958843,1,1,0,0,0,0,0,1,1,0.6787908524257532,0.20852031622200018,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.04011297317946854,1,0,0,0,0,0,0,0,1,0.27533808523515924,0.019298882469034506,1,0,0,1,0,0,0,0,0,1,1.0
0,0,0,0,0.02936769853095001,1,1,0,0,0,0,0,0,0,0.37292790129415265,0.017009861089319463,1,0,0,1,0,0,0,0,0,0,1.0
0,0,0,0,0.012593802265583312,1,1,0,0,0,0,0,0,1,0.5779169745011966,0.015507004912644718,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.7869145466153574,1,0,0,1,1,0,1,1,1,0.8453315334322826,0.6786809488406215,0,1,0,0,1,0,1,0,0,0,1.0
1,0,0,1,0.143781046380555,1,0,0,0,0,0,0,0,0,0.016126370922175677,0.02366641384431534,0,0,1,1,0,0,0,0,0,0,1.0
1,1,0,0,0.11978703857973011,1,1,0,0,0,0,0,1,1,0.6443751383948941,0.09352633853771161,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0.34689009277029514,0.003959433916849142,1,0,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.12056297235517827,1,0,1,0,0,0,0,0,0,0.35800569282291766,0.05757441562710751,1,0,0,1,0,0,0,0,1,0,1.0
0,0,1,1,0.9514639022624589,1,1,1,1,1,1,1,1,1,0.9471723080281906,0.9001399096636379,0,1,0,0,0,1,0,0,0,0,1.0
1,0,0,0,0.5733369390796279,1,1,0,1,1,1,1,1,0,0.9200945272392915,0.5325286745056085,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.0438232910301431,1,1,0,0,1,0,1,0,1,0.7585882828728746,0.041065604061215705,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.2967760339691686,1,0,0,0,1,1,0,0,0,0.36493598158552526,0.13714455928172498,1,0,0,0,0,0,0,1,0,0,1.0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.02643989437912002,0.0002431582489154813,0,0,1,1,0,0,0,0,0,1,1.0
0,0,0,0,0.5507605184244271,1,0,1,0,0,0,0,0,1,0.5911602260008539,0.3545268083948609,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.013381499157066568,1,0,0,0,0,0,0,0,1,0.5239764870782363,0.014887968414683244,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.041200785734446604,0,0,0,0,0,0,0,0,1,0.24519489638273417,0.01429699193168758,1,0,0,1,0,0,0,1,0,0,1.0
0,0,0,0,0.015571883728858468,1,0,0,0,0,0,0,0,0,0.02054526121144626,0.002038822513267948,0,0,1,1,0,0,0,0,0,1,1.0
0,0,0,1,0.0901351013919665,1,0,0,0,0,0,0,0,1,0.26106733498853407,0.032237816725022364,1,0,0,1,0,0,0,0,1,0,1.0
1,0,1,1,0.5734759891064836,1,0,0,0,0,0,0,0,0,0.37379142021931044,0.277433815313009,1,0,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.5497219542623076,1,1,0,0,0,0,1,1,1,0.7859395110012226,0.4269952105888911,0,1,0,1,0,0,1,0,0,0,1.0
1,0,0,0,0.0024938007145221073,1,0,0,0,0,0,0,0,1,0.012204566941389643,0.00041008326240359353,0,0,1,1,0,0,0,0,1,0,1.0
1,0,0,0,0.13241850770558605,1,0,0,0,0,0,0,0,0,0.264872210851549,0.04934494792373443,1,0,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.7081896675171409,1,1,0,0,1,1,1,1,1,0.8506299025659284,0.6136564829915673,0,1,0,0,1,0,0,0,1,0,1.0
1,0,0,0,0.32715657728083575,1,0,0,1,1,0,1,1,1,0.8147940645350751,0.2654384804961515,0,1,0,1,0,0,0,0,1,0,1.0
1,0,1,1,0.2655546081319734,1,1,0,0,1,0,0,0,1,0.6811900094811756,0.19618571881390726,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.19969727342897037,1,1,0,1,1,0,0,0,1,0.6927770075990114,0.16252302656769935,0,1,0,1,0,0,1,0,0,0,1.0
1,1,0,0,0.1648434155578592,1,0,0,0,1,0,0,0,1,0.5927251647838241,0.1208483520481562,0,1,0,1,0,0,1,0,0,0,1.0
0,1,1,0,0.048350603505812814,1,0,0,0,0,0,0,0,1,0.5525325397999183,0.03589022632635206,0,1,0,1,0,0,0,0,0,1,1.0
0,0,0,0,0.39207589250987074,1,0,0,0,0,0,0,0,0,0.4997128233128291,0.21682696904304022,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.031531040046614944,1,0,0,0,0,0,1,0,0,0.6085684088978509,0.03074753251890517,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.0,1,0,0,1,0,0,0,0,1,0.5665000824247581,0.00650626105281424,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.2666233843347887,0.00906842080239559,1,0,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.040120839903685125,1,1,0,0,0,0,1,1,1,0.7527323961155347,0.038464210198510825,0,1,0,1,0,0,1,0,0,0,1.0
0,0,1,0,0.5978234755755334,1,1,0,0,0,0,0,1,0,0.6682186720808792,0.4234546289048173,0,1,0,0,0,0,0,0,1,0,1.0
0,0,1,0,0.09318666106952272,1,1,0,0,0,0,0,0,1,0.5659528539774596,0.06315161350606713,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.9341884355214529,1,1,0,1,1,1,1,1,0,0.9055437342644002,0.8381900625304813,0,1,0,0,1,0,0,0,1,0,1.0
0,1,0,0,0.007604860772103952,1,0,0,0,0,0,0,0,0,0.26206022030767745,0.005997506370835628,1,0,0,1,0,0,0,0,1,0,1.0
0,1,1,0,0.6734528746773234,1,1,0,1,0,0,1,1,1,0.8285906852655532,0.5821300936132754,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.0214902073475266,1,1,0,0,0,0,0,0,0,0.5910994383942628,0.01904285618108065,0,1,0,1,0,0,0,0,0,1,1.0
